Area,Count,Event Type,Population,Race,Sex,Year
East North Central,64495,Incidence,14196089,Black,Male,2009
East North Central,26667,Mortality,14116526,Black,Male,2009
East North Central,12899,Incidence,2822063,Black,Male,2008
East North Central,5327,Mortality,2822063,Black,Male,2008
East North Central,12883,Incidence,2837825,Black,Male,2009
East North Central,5240,Mortality,2837825,Black,Male,2009
East North Central,12914,Incidence,2859691,Black,Male,2010
East North Central,5387,Mortality,2860238,Black,Male,2010
East North Central,12792,Incidence,2869518,Black,Male,2011
East North Central,5387,Mortality,2860238,Black,Male,2011
East North Central,21527,Incidence,5566485,Black,Male and Female,1999
East North Central,10296,Mortality,5566485,Black,Male and Female,1999
East North Central,21678,Incidence,5628572,Black,Male and Female,2000
East North Central,10527,Mortality,5628572,Black,Male and Female,2000
East North Central,22099,Incidence,5676725,Black,Male and Female,2001
East North Central,10287,Mortality,5676725,Black,Male and Female,2001
East North Central,22928,Incidence,5717370,Black,Male and Female,2002
East North Central,10515,Mortality,5717370,Black,Male and Female,2002
East North Central,23033,Incidence,5755864,Black,Male and Female,2003
East North Central,10311,Mortality,5755864,Black,Male and Female,2003
East North Central,23130,Incidence,5792863,Black,Male and Female,2004
East North Central,10413,Mortality,5792863,Black,Male and Female,2004
East North Central,23287,Incidence,5827530,Black,Male and Female,2005
East North Central,10468,Mortality,5827530,Black,Male and Female,2005
East North Central,24196,Incidence,5867643,Black,Male and Female,2006
East North Central,10541,Mortality,5867643,Black,Male and Female,2006
East North Central,24796,Incidence,5904009,Black,Male and Female,2007
East North Central,10636,Mortality,5904009,Black,Male and Female,2007
East North Central,124876,Incidence,29848811,Black,Male and Female,2009
East North Central,52699,Mortality,29685861,Black,Male and Female,2009
East North Central,24621,Incidence,5935097,Black,Male and Female,2008
East North Central,10487,Mortality,5935097,Black,Male and Female,2008
East North Central,25108,Incidence,5967883,Black,Male and Female,2009
East North Central,10372,Mortality,5967883,Black,Male and Female,2009
East North Central,25131,Incidence,6010479,Black,Male and Female,2010
East North Central,10663,Mortality,6011229,Black,Male and Female,2010
East North Central,25220,Incidence,6031343,Black,Male and Female,2011
East North Central,10663,Mortality,6011229,Black,Male and Female,2011
East North Central,1925,Incidence,1109595,Hispanic,Female,1999
East North Central,431,Mortality,1109595,Hispanic,Female,1999
East North Central,1854,Incidence,1176266,Hispanic,Female,2000
East North Central,441,Mortality,1176266,Hispanic,Female,2000
East North Central,1933,Incidence,1234643,Hispanic,Female,2001
East North Central,444,Mortality,1234643,Hispanic,Female,2001
East North Central,2110,Incidence,1288654,Hispanic,Female,2002
East North Central,504,Mortality,1288654,Hispanic,Female,2002
East North Central,2169,Incidence,1341958,Hispanic,Female,2003
East North Central,504,Mortality,1341958,Hispanic,Female,2003
East North Central,2378,Incidence,1393454,Hispanic,Female,2004
East North Central,525,Mortality,1393454,Hispanic,Female,2004
East North Central,2503,Incidence,1447817,Hispanic,Female,2005
East North Central,536,Mortality,1447817,Hispanic,Female,2005
East North Central,2605,Incidence,1503877,Hispanic,Female,2006
East North Central,601,Mortality,1503877,Hispanic,Female,2006
East North Central,2808,Incidence,1560515,Hispanic,Female,2007
East North Central,611,Mortality,1560515,Hispanic,Female,2007
East North Central,14815,Incidence,8322916,Hispanic,Female,2009
East North Central,3241,Mortality,8074020,Hispanic,Female,2009
East North Central,2843,Incidence,1616963,Hispanic,Female,2008
East North Central,634,Mortality,1616963,Hispanic,Female,2008
East North Central,3048,Incidence,1671550,Hispanic,Female,2009
East North Central,685,Mortality,1671550,Hispanic,Female,2009
East North Central,2968,Incidence,1719425,Hispanic,Female,2010
East North Central,710,Mortality,1721115,Hispanic,Female,2010
East North Central,3148,Incidence,1754463,Hispanic,Female,2011
East North Central,710,Mortality,1721115,Hispanic,Female,2011
East North Central,1820,Incidence,1247224,Hispanic,Male,1999
East North Central,531,Mortality,1247224,Hispanic,Male,1999
East North Central,1865,Incidence,1327144,Hispanic,Male,2000
East North Central,588,Mortality,1327144,Hispanic,Male,2000
East North Central,1978,Incidence,1387245,Hispanic,Male,2001
East North Central,595,Mortality,1387245,Hispanic,Male,2001
East North Central,2113,Incidence,1440507,Hispanic,Male,2002
East North Central,594,Mortality,1440507,Hispanic,Male,2002
East North Central,2271,Incidence,1491852,Hispanic,Male,2003
East North Central,623,Mortality,1491852,Hispanic,Male,2003
East North Central,2313,Incidence,1540979,Hispanic,Male,2004
East North Central,644,Mortality,1540979,Hispanic,Male,2004
East North Central,2436,Incidence,1592083,Hispanic,Male,2005
East North Central,676,Mortality,1592083,Hispanic,Male,2005
East North Central,2553,Incidence,1645604,Hispanic,Male,2006
East North Central,698,Mortality,1645604,Hispanic,Male,2006
East North Central,2859,Incidence,1697442,Hispanic,Male,2007
East North Central,750,Mortality,1697442,Hispanic,Male,2007
East North Central,14518,Incidence,8960510,Hispanic,Male,2009
East North Central,3891,Mortality,8731525,Hispanic,Male,2009
East North Central,2832,Incidence,1748809,Hispanic,Male,2008
East North Central,812,Mortality,1748809,Hispanic,Male,2008
East North Central,2912,Incidence,1796514,Hispanic,Male,2009
East North Central,795,Mortality,1796514,Hispanic,Male,2009
East North Central,2948,Incidence,1841005,Hispanic,Male,2010
East North Central,836,Mortality,1843156,Hispanic,Male,2010
East North Central,2967,Incidence,1876740,Hispanic,Male,2011
East North Central,836,Mortality,1843156,Hispanic,Male,2011
East North Central,3745,Incidence,2356819,Hispanic,Male and Female,1999
East North Central,962,Mortality,2356819,Hispanic,Male and Female,1999
East North Central,3719,Incidence,2503410,Hispanic,Male and Female,2000
East North Central,1029,Mortality,2503410,Hispanic,Male and Female,2000
East North Central,3911,Incidence,2621888,Hispanic,Male and Female,2001
East North Central,1039,Mortality,2621888,Hispanic,Male and Female,2001
East North Central,4223,Incidence,2729161,Hispanic,Male and Female,2002
East North Central,1098,Mortality,2729161,Hispanic,Male and Female,2002
East North Central,4440,Incidence,2833810,Hispanic,Male and Female,2003
East North Central,1127,Mortality,2833810,Hispanic,Male and Female,2003
East North Central,4691,Incidence,2934433,Hispanic,Male and Female,2004
East North Central,1169,Mortality,2934433,Hispanic,Male and Female,2004
East North Central,4939,Incidence,3039900,Hispanic,Male and Female,2005
East North Central,1212,Mortality,3039900,Hispanic,Male and Female,2005
East North Central,5158,Incidence,3149481,Hispanic,Male and Female,2006
East North Central,1299,Mortality,3149481,Hispanic,Male and Female,2006
East North Central,5667,Incidence,3257957,Hispanic,Male and Female,2007
East North Central,1361,Mortality,3257957,Hispanic,Male and Female,2007
East North Central,29333,Incidence,17283426,Hispanic,Male and Female,2009
East North Central,7132,Mortality,16805545,Hispanic,Male and Female,2009
East North Central,5675,Incidence,3365772,Hispanic,Male and Female,2008
East North Central,1446,Mortality,3365772,Hispanic,Male and Female,2008
East North Central,5960,Incidence,3468064,Hispanic,Male and Female,2009
East North Central,1480,Mortality,3468064,Hispanic,Male and Female,2009
East North Central,5916,Incidence,3560430,Hispanic,Male and Female,2010
East North Central,1546,Mortality,3564271,Hispanic,Male and Female,2010
East North Central,6115,Incidence,3631203,Hispanic,Male and Female,2011
East North Central,1546,Mortality,3564271,Hispanic,Male and Female,2011
East North Central,96034,Incidence,19470735,White,Female,1999
East North Central,40183,Mortality,19470735,White,Female,1999
East North Central,95846,Incidence,19513666,White,Female,2000
East North Central,40204,Mortality,19513666,White,Female,2000
East North Central,98508,Incidence,19543908,White,Female,2001
East North Central,39502,Mortality,19543908,White,Female,2001
East North Central,98228,Incidence,19561932,White,Female,2002
East North Central,40161,Mortality,19561932,White,Female,2002
East North Central,97407,Incidence,19583896,White,Female,2003
East North Central,39783,Mortality,19583896,White,Female,2003
East North Central,97805,Incidence,19597547,White,Female,2004
East North Central,39266,Mortality,19597547,White,Female,2004
East North Central,100025,Incidence,19599813,White,Female,2005
East North Central,39587,Mortality,19599813,White,Female,2005
East North Central,100843,Incidence,19610169,White,Female,2006
East North Central,39796,Mortality,19610169,White,Female,2006
East North Central,101838,Incidence,19623050,White,Female,2007
East North Central,39500,Mortality,19623050,White,Female,2007
East North Central,512859,Incidence,98104784,White,Female,2009
East North Central,197958,Mortality,98101122,White,Female,2009
East North Central,103219,Incidence,19625016,White,Female,2008
East North Central,39822,Mortality,19625016,White,Female,2008
East North Central,103701,Incidence,19625530,White,Female,2009
East North Central,39312,Mortality,19625530,White,Female,2009
East North Central,101656,Incidence,19617315,White,Female,2010
East North Central,39528,Mortality,19617357,White,Female,2010
East North Central,102445,Incidence,19613873,White,Female,2011
East North Central,39528,Mortality,19617357,White,Female,2011
East North Central,99427,Incidence,18798902,White,Male,1999
East North Central,42551,Mortality,18798902,White,Male,1999
East North Central,99690,Incidence,18869736,White,Male,2000
East North Central,42239,Mortality,18869736,White,Male,2000
East North Central,102902,Incidence,18924157,White,Male,2001
East North Central,42372,Mortality,18924157,White,Male,2001
East North Central,104077,Incidence,18960967,White,Male,2002
East North Central,42189,Mortality,18960967,White,Male,2002
East North Central,102646,Incidence,19004256,White,Male,2003
East North Central,41977,Mortality,19004256,White,Male,2003
East North Central,103369,Incidence,19040305,White,Male,2004
East North Central,41865,Mortality,19040305,White,Male,2004
East North Central,103106,Incidence,19057490,White,Male,2005
East North Central,41912,Mortality,19057490,White,Male,2005
East North Central,106071,Incidence,19078730,White,Male,2006
East North Central,41919,Mortality,19078730,White,Male,2006
East North Central,108764,Incidence,19096006,White,Male,2007
East North Central,42189,Mortality,19096006,White,Male,2007
East North Central,536398,Incidence,95521363,White,Male,2009
East North Central,212581,Mortality,95488503,White,Male,2009
East North Central,108746,Incidence,19103279,White,Male,2008
East North Central,42596,Mortality,19103279,White,Male,2008
East North Central,107289,Incidence,19104266,White,Male,2009
East North Central,42921,Mortality,19104266,White,Male,2009
East North Central,106073,Incidence,19105678,White,Male,2010
East North Central,42956,Mortality,19106222,White,Male,2010
East North Central,105526,Incidence,19112134,White,Male,2011
East North Central,42956,Mortality,19106222,White,Male,2011
East North Central,195461,Incidence,38269637,White,Male and Female,1999
East North Central,82734,Mortality,38269637,White,Male and Female,1999
East North Central,195536,Incidence,38383402,White,Male and Female,2000
East North Central,82443,Mortality,38383402,White,Male and Female,2000
East North Central,201410,Incidence,38468065,White,Male and Female,2001
East North Central,81874,Mortality,38468065,White,Male and Female,2001
East North Central,202305,Incidence,38522899,White,Male and Female,2002
East North Central,82350,Mortality,38522899,White,Male and Female,2002
East North Central,200053,Incidence,38588152,White,Male and Female,2003
East North Central,81760,Mortality,38588152,White,Male and Female,2003
East North Central,201174,Incidence,38637852,White,Male and Female,2004
East North Central,81131,Mortality,38637852,White,Male and Female,2004
East North Central,203131,Incidence,38657303,White,Male and Female,2005
East North Central,81499,Mortality,38657303,White,Male and Female,2005
East North Central,206914,Incidence,38688899,White,Male and Female,2006
East North Central,81715,Mortality,38688899,White,Male and Female,2006
